author,comment,publishedAt,likeCount
@laelisa_,udah,2021-05-09T10:30:50Z,0
@valenn77,"From me is ""WORTH IT""",2021-05-03T13:10:20Z,0
@fahriskahilmi7991,Semoga bisa dpt give away,2021-05-03T13:09:09Z,0
@ferdiatdriyan25,Semoga kebeli wkwk,2021-05-03T13:08:54Z,0
@emerald6777,Mending a52 atau sekalian a72?,2021-05-03T13:08:37Z,1
@pintugaming8547,a72bro,2021-05-03T13:23:37Z,0
@plupumm,Bahas infinix hot 10s,2021-05-03T13:08:35Z,0
@tajulmuhammad3053,"saya pilih box no 8 dan 10,
Instagram:fanny_mpl123
nama depan:tajul",2021-05-03T13:08:09Z,0
@hisotaofficial4436,#MENDING_XIAOMI,2021-05-03T13:07:44Z,0
@nuriladkha,Review xiome k40 gaming edition dong om,2021-05-03T13:07:16Z,0
@Osachiryu,Buang review poco x3 pro,2021-05-03T13:06:42Z,0
@lukmangaminglukman1368,Otw 2M bang👍,2021-05-03T13:06:30Z,1
@Rakmal_defan11,Bang pengumuman give away nya kapan bang,2021-05-03T13:05:44Z,0
@bungassafaril,"Getaarrr nya kerasa di 60 fps.,ois seakan gimick doang 🗿",2021-05-03T13:05:36Z,0
@vidiolucubikinsehat,Samsung emang kerennnn,2021-05-03T13:05:09Z,0
@regalbramasta20,Masih nunggu versi 5G nya :(,2021-05-03T13:05:02Z,0
@gedearjun3670,Kapan rilis ?,2021-06-26T11:13:27Z,0
@jacobchandra9449,Ada mode manual utk camera ga? Shutter speed nya berapa detik ya,2021-05-03T13:03:07Z,0
@muhammadrenno9189,arbhi lagi,2021-05-03T13:03:05Z,0
@Al-muhlisin,Minus nyah cuma ga bisa beli😅,2021-05-03T13:01:27Z,1
@farhanahan9961,Om kapan pengumuman giveaway ramadhan yang ke 2 dah gak sabar😁semoga dapet amiiin,2021-05-03T13:00:04Z,0
@rian-cr8bb,hanya bisa melihat 😭🤲,2021-05-03T12:59:40Z,2
@tedi9559,Akhirnya Samsung sadar jg setelah mau TEWAS gara2 hp china.. ujung2nya ya bikin hp murah spek bagus.. kenapa ga dr dulu aja.. pake jaim..pake sombong ga mau bikin... Ampe gw terpaksa beli realme 7 pro..,2021-05-03T12:59:22Z,0
@samysumarab9663,Semoga sehat selalu buat bang Dhiar ada dimana siih kangen deh,2021-05-03T12:58:15Z,0
@najmi2607,Hadir om dari tegal jateng,2021-05-03T12:57:26Z,1
@DIMAS-jp2fv,Bismillah semoga selesai hari raya bisa beli hp baru aminn,2021-05-03T12:57:16Z,0
@fajria1693,Bang aku udh FOLOW tapi GK dapet giveaway ya😭😭,2021-05-03T12:57:12Z,1
@ahmadkamaludin9163,🤣🤣,2021-05-03T13:25:09Z,0
@fkurniawan941,Yahhh telat banget,2021-05-03T12:57:10Z,0
@nasikin_04tm31,Selalu  hadir walau bukan penonton pertama.,2021-05-03T12:56:22Z,0
@fajarisaarifin7026,Semoga tahun ini ke beli,2021-05-03T12:56:18Z,2
@masari9194,No.1&10😂 @kimi_n0_t0rik0,2021-05-03T12:56:12Z,0
@Kangngaplod,"Bentar lagi dah mau lebaran nih ""mohon maaf lahir dan batin""",2021-05-03T12:55:29Z,3
@justinchristiansinaga6829,Gg sih kekuatan tahan air nya 😨😨,2021-05-03T12:55:05Z,0
@abdullatip1593,Pulang terawih nonton ada notif,2021-05-03T12:54:17Z,0
@mochanchannel123,Pokoe q sllu on 24 jm heee,2021-05-03T12:53:12Z,2
@andienchanneltiktok7990,Mantapp banget👍👍,2021-05-03T12:52:46Z,1
@pabloo2245,Mantap,2021-05-03T12:52:42Z,0
@xtvnzxsi,Yang abis sholat tarawih mana nih??,2021-05-03T12:52:02Z,5
@DestraAmni,Pengen beli tp masih bnyk kebutuhana menjelang lebaran.. ada yg mau berbaik hati kasih saya hehe..,2021-05-03T12:51:52Z,0
@sioyenn6443,Hadir,2021-05-03T12:51:51Z,0
@heyyrofiq,"Apa cuman saya yang pengen beliin hp ortu walau pun yt sepi:(
Gwe bikin video susah buat record susah buat ngedit aja kgk bisa apa cuman saya? 

Makasih likenya:""Saya Sendiri:)""",2021-05-03T12:51:46Z,7
@RyanZID,Makanya kerja,2021-05-03T13:39:10Z,0
@heyyrofiq,@RyanZID Kerja gimana anjir gk ada yang beli,2021-05-03T14:17:10Z,0
@adiitart,Mantap tuh om,2021-05-03T12:51:40Z,0
@tarhapinatak.9810,CLBK = cuma liat beli kagak:(,2021-05-03T12:51:18Z,0
@fahrisimamora7546,😊😊,2021-05-03T12:50:47Z,0
@faturrohman9963,"Hadir nonton bang dhiarcom
Semangat terus bang...
Salam dari jogja",2021-05-03T12:50:28Z,0
@toniandriawan2690,Desain nya bagus banget sih beda sama yang lain,2021-05-03T12:49:53Z,1
@Wyp633,Bingung jir pilih a52/poco f3,2021-05-03T12:49:43Z,0
@sfdn_id2989,Hadirrr boyy,2021-05-03T12:49:38Z,1
@huseinsadam2573,"💜 assalamualaikum semuanya semoga sehat semua untuk subscribe nya DHIARCOM 💜💜💜 
Pokoknya sukses terus untuk semuanya",2021-05-03T12:49:36Z,3
@bintangputra8951,Ada kemungkinan ga ya a51 dapet update software supaya bisa ganti mode kamera pas lagi ngerekam gitu,2021-05-03T12:49:35Z,0
@nekogaming5295,Emmm aing comen😇,2021-05-03T12:48:51Z,0
@siva_kitty,Wow bagus,2021-05-03T12:48:03Z,0
@dakwahku7186,Makin cakep ajah,2021-05-03T12:47:08Z,0
@badaykecil816,kisaran 5.jta buat ngegame enak pake apa suhu?,2021-05-03T12:47:00Z,0
@ahmadkamaludin9163,Poco F3,2021-05-03T13:27:21Z,0
@devid1307,"Review nya mantap om dhiar jelas.....
👍👍👍",2021-05-03T12:46:58Z,2
@FFDRII,Cuman pengen menang giveaway 🙂,2021-05-03T12:46:25Z,0
@difytofficiall7834,Ntap,2021-05-03T12:46:20Z,5
@reviewchannelyoutube,Auto nontonn,2021-05-03T12:46:09Z,0
@xiagm-kemasmfadlic150,❤️❤️❤️❤️ sholawatin,2021-05-03T12:46:08Z,0
@babyomegaplusultra6978,"Wah penampilan nya keren cuy, mirip S21. Kepingin beli yg versi A72 tapi udah beli S21 Ultra, jadi ambil ini buad hadiah aja nanti, soalnya lagi persiapan buat Tablet S8+ juga 😁",2021-05-03T12:45:49Z,0
@agungsuryopratomo5631,Mifans mending Poco,2021-05-03T12:45:42Z,0
@blangkraanchannel7371,Hp idaman,2021-05-03T12:45:26Z,0
@pembururupiah8868,Hadir bang 👍,2021-05-03T12:45:08Z,0
@putraaditya6997,Wanjayy,2021-05-03T12:44:25Z,1
@rahmadbike,Bagus sih tapi samsung a12 saja sudah cukup buat keseharianku,2021-05-03T12:43:55Z,0
@bangta5473,Hp ku samsung jaringan H+😭,2021-05-03T12:43:46Z,0
@gustiyoga8697,Anti 💦,2021-05-03T12:43:40Z,0
@ellen1179,Bingung pilih ini apa f3,2021-05-03T12:43:12Z,0
@eawpagerau9615,Seandainya bisa tukar tambah sama vivo 20 se ku😂😂,2021-05-03T12:43:07Z,0
@destadwisabila560,Semoga cepet 2 jt subscribe aamiin,2021-05-03T12:42:30Z,1
@jovialamin3837,"Kayaknya Samsung galaxy A52 worth it nih, jadi pengen beli.",2021-05-03T12:42:12Z,0
@mfadel1012,"Worth it bgt, buat long term cocok",2021-05-05T11:25:20Z,1
@geboyy123,"Hadir slalu...
Mksh review nya ..jdi LBH paham..smga sekali2 dpt ..untuk anak daring..😂😂
Iq. priyono_oki
Sukses dan mkin ajib channel nya..josss ..💪",2021-05-03T12:41:53Z,0
@indramaulana878,bagus wkwk hpnya,2021-05-03T12:41:36Z,0
@muhammadsyaifuddinahmad8069,Bismillahirrahmanirrahim,2021-05-03T12:41:11Z,1
@06_dimasronisiahaan27,1:37 Gila sihhh...Mandi Sama Main No Problemm,2021-05-03T12:40:42Z,5
@akjchannel5301,Cuma bisa melihat tidak bisa membeli😭,2021-05-03T12:40:38Z,0
@farisgaming3141,Bang coba bikin video laptop yang recomended menurut abang,2021-05-03T12:40:36Z,3
@susantosusanto4393,Waw hpnya para sultan 😂😂,2021-05-03T12:40:28Z,0
@rangkupanfilmgratis5938,Aduh jd pengen..,2021-05-03T12:40:15Z,1
@ismaanggerpambayunadiputra4613,vs in poco f3 kan sama2 5 jt tuh bang,2021-05-03T12:39:56Z,0
@ploynihap8881,mudah2an gw bisa kebeli dan semua org yg pngn bisa kebeli jg,2021-05-03T12:39:53Z,0
@Menantuidaman272,Keren nihh bwat thran adiku otw beli ini mah,2021-05-03T12:39:37Z,0
@y.danararya6976,keren🔥,2021-05-03T12:39:19Z,1
@abdillahlutfiarfiansyah1231,Koko yg review spek bang dhiar yg review kamera 😂😂😂,2021-05-03T12:39:16Z,1
@Kntl125,Kemahalan dibanding kompetitor,2021-05-03T12:38:32Z,0
@m.danielmanantah1130,smg thn depan bisa ganti hp baru amiinn🙏,2021-05-03T12:36:51Z,0
@prayogaramadhan48,Telat 16 menit,2021-05-03T12:36:50Z,0
@hanivvandora1743,cuma bwa melihat,2021-05-03T12:36:20Z,0
@muhammadg8589,mantap om,2021-05-03T12:35:51Z,0
@muhammaddahlan1200,👍👍,2021-05-03T12:35:13Z,0
@BayyMotivation77,Spesifikasi di atas kertas kamera belakangnya ada OIS tpi pas di tes om dhiar di resolusi 1080p 60fps udah banyak getaran dan nggak stabil😴,2021-05-03T12:34:16Z,0
@zerozerofour118,"Cuman lihat doang tapi enggak beli kalian satu server dengan saya
👇",2021-05-03T12:33:56Z,1
@andhawiwin,KAsihan 🤣,2021-06-29T01:24:13Z,0
@gryffinix,Yahahha snap 700 😂,2021-05-03T12:33:54Z,0
@umairvlogs5376,How can I get one,2021-05-03T12:33:34Z,0
@dimardee8424,"Ya Allah pengen, semoga ada rezekinya amin",2021-05-03T12:33:12Z,0
@wendysaputra2553,otw subrekk 2 jeti,2021-05-03T12:33:07Z,3
@alfianpangeran672,Wadidawww mimpiin aja dulu,2021-05-03T12:33:02Z,0
@amirudinfadli6943,Tadi saya beli 5.250 / 256 gb.,2021-05-03T12:32:51Z,0
@rayhan9020,Awesome,2021-05-03T12:32:50Z,1
@mangkaykun5907,Dapat Notif Langsung Meluncur.,2021-05-03T12:32:41Z,3
@deta5809,"Bang hp ya jelek mending buat aku aja 
@bocah_bot
@2456_betta",2021-05-03T12:32:38Z,0
@ajikage88,"Ngiler, tapi THR Habis,",2021-05-03T12:32:30Z,0
@gunawan98-s7t,Memandangi aja sudah cukup,2021-05-03T12:32:06Z,0
@royyanhabibi1542,di siram pake air ga tuh,2021-05-03T12:32:05Z,0
@channelmruchihaobito7863,Waw hape nya bagus banget,2021-05-03T12:31:37Z,0
@ahmadTarmezi,matull om,2021-05-03T12:31:17Z,0
@PemudaIslam1000,KEREN BANGET YA HP NYA 👍👍👍,2021-05-03T12:30:50Z,0
@ahmadsulton8749,"Kenapa kalau konten giveaway comentnya banyak
Kalau konten biasa comentnya sedikit",2021-05-03T12:30:50Z,0
@ahmadjuliansyah2637,Semoga bisa punya hp kayak gitu,2021-05-03T12:30:49Z,0
@Bangib.,"Bissmillah
Nyimak dulu, 😊",2021-05-03T12:30:03Z,0
@danielmananta7939,guw nyimakk aja yg pakai j2 prime😊,2021-05-03T12:29:58Z,0
@sobatff1059,9 menit lalu,2021-05-03T12:29:50Z,0
@nenengatalia1694,bang review redmi k40 gaming edition yang bruce lee warna kuning keren,2021-05-03T12:29:10Z,0
@Revannn.,Abang saya samsung a72,2021-05-03T12:28:58Z,0
@KyouiXGaminG,Semangat om dhiar,2021-05-03T12:28:53Z,0
@Masterr_Video,"Tp ada hal kecil yg mungkin sebagian orang itu penting adalah jenis SIM Trey nya yg hybrid ( SIM 1+SIM 2/micro SD) bukan yg triple slot 2 nano SIM + micro SD
Kalo orang yg make 2 SIM sekaligus dan butuh memori yg lumayan gede agak kurang ya walaupun udah 128gb",2021-05-03T12:28:45Z,0
@ahmadkamaludin9163,Ada varian 8/256 GB,2021-05-03T13:29:22Z,0
@Masterr_Video,@ahmadkamaludin9163 iya tau tp ada tipe orang yg make 2 SIM sekaligus + micro-sd tp kalo hp nya type hybrid jadi harus korbanin salah satunya,2021-05-03T21:34:24Z,0
@fuadaad4306,Mantap,2021-05-03T12:28:39Z,1
@nederlandschkat,"Budayakan bilangnya Samsung 𝙂𝘼𝙇𝘼𝙓𝙔 ______ karena kata GALAXY itu merupakan seri HP dari Samsung, tanpa menyebutnya, sama saja seperti kalian bilang Apple 12 Pro Max. (seharusnya ada kata ""iPhone""-nya diantara APPLE dan PRO karena yang disebut adalah seri HP dari merek Apple)",2021-05-03T12:28:26Z,3
@femtokurnia99,Mantap,2021-05-03T12:28:23Z,1
@yogisaputra5350,Anti air hape nya ngap  keren banget,2021-05-03T12:28:07Z,0
@zakclip,Wowww,2021-05-03T12:27:55Z,0
@rajasarkas1708,Waduh 5 jutaan dapet hp gaming sangar mantap dah 👍🏻,2021-05-03T12:27:52Z,0
@pecinta2tak957,"klau untuk kaum anak gamers bukan pilihan tepat coy, beli aja asus ROG PHONE 2, atau lebih mahal lagi IPHONE Spek tinggi lagi,😂, klau samsung A52 Itu cocok untuk kaum petouring autodor perjalanan jauh tahan air menyelam, dan gojek, ini bukan hp anak² cuma duduk maen game tidur²an malas²an sangat gak cocok 😂",2021-05-31T13:16:01Z,0
@ajangahmad204,Yang gaada thr like cuy,2021-05-03T12:27:42Z,1
@goreoreeoo,Hadir,2021-05-03T12:27:42Z,1
@yoeree,Garut Hadir bang🙌,2021-05-03T12:27:40Z,1
@egihardiansah3249,Bingung krna ada poco f3,2021-05-03T12:27:18Z,1
@jokersmoke9455,Moga sehat selalu bang,2021-05-03T12:27:14Z,1
@dxhoonie,Hp idaman 😭,2021-05-03T12:27:07Z,1
@imgood4151,Masih anget nichh,2021-05-03T12:26:33Z,0
@franmanullang8100,Semoga lebaran ini bisa dapat atau beli. Amin 🙏🙏,2021-05-03T12:26:15Z,2
@arsandypratama3913,"Semoga yang nonton pakek hp kentang bisa menang Giveaway
.
.
Amin",2021-05-03T12:26:08Z,2
@arsandypratama3913,Saya juga amin,2021-05-03T12:26:15Z,0
@rikojasvero8353,"Hadirr, buat teman-teman sehat selalu yah dan semangat lebaran 9 hari lagi",2021-05-03T12:25:55Z,17
@gemmadganteng8115,Nah skrg komen kayak gini akan di gunakan oleh para hode kamvreg :>,2021-05-03T20:58:01Z,0
@rikojasvero8353,@gemmadganteng8115 🤷🤷,2021-05-04T10:00:38Z,0
@andhika0784,Impian dah bang hp samsung galaxy a52,2021-05-03T12:25:48Z,1
@mohyusufabdisaputra6586,👍👍👍👍👏,2021-05-03T12:25:38Z,0
@karyuuhokeen9770,"Bang kok hp nya bisa berdiri sih,",2021-05-03T12:25:37Z,1
@erlayoga4983,Semoga dapet yah ma,2021-05-03T12:25:36Z,0
@q-mackchannel2124,"Mudah""an dapat giveaway dari bang dhiar😁",2021-05-03T12:25:36Z,1
@benedictusjulian8213,"Wow , hadir bang",2021-05-03T12:25:19Z,1
@ekoheriirawan9531,Ntaps,2021-05-03T12:25:04Z,4
@bagasdhesta2985,Hadir ms dhiar 🙏🏻,2021-05-03T12:24:57Z,2
@wendysaputra9789,Sehat selalu om🙏,2021-05-03T12:24:49Z,4
@adjipurnama3480,Semangat puasa nya untuk yang menjalankan nya sebentar lagi lebaran semangat,2021-05-03T12:24:43Z,4
@Haesant_hai,"Lihat dulu,mumpung gratis., 😁",2021-05-03T12:24:30Z,0
@wijun2841,Wahh gilaaa,2021-05-03T12:24:22Z,0
@nellasari3778,Mantap,2021-05-03T12:24:21Z,0
@ancacuyy24,A72 di tunggu bng....😀,2021-05-03T12:24:21Z,10
@junedd932,Di daerah saya udah ada a72 harga 6jt,2021-07-11T03:10:40Z,0
@heriasikin2000,"Sampai ngak terawih dasar ""aku""",2021-05-03T12:24:10Z,0
@Fansmediachannel,Hanya bisa membayangkan punya hp bagus😂,2021-05-03T12:23:58Z,0
@yamyamanan,"Seperti biasa
CUMA BISA MELIHAT, MEMBAYANGKAN TANPA BISA MEMILIKI",2021-05-03T12:23:53Z,1
@anandaputrachannel,"Like ke 191.
Yang belum dapet giveaway dari bang @DHIARCOM semangat & jangan menyerah, jangan lupa berdo'a semoga dapet 😃",2021-05-03T12:23:53Z,5
@henipurwaningsih3940,Semangat om,2021-05-03T12:23:18Z,1
@achmaddzainury5722,Ada notif ga mikir lama buat nonton channel inspirasi ku🙏,2021-05-03T12:23:09Z,6
@AZIFITs,Ntap,2021-05-03T12:23:05Z,6
@bangmh5731,Sehat selalu bang bikin konten nya,2021-05-03T12:23:05Z,0
@firmanseweruhesirabae3745,"Hanya bisa melihat,belum bisa memiliki🙂",2021-05-03T12:23:04Z,0
@suasanadidesaa,"Bismillah semoga dapat ya Allah


Saya pilih box nomer 1 dan 5
IG:dimas_ardianto7
Nama:dimas",2021-05-03T12:22:57Z,2
@rdnshahid_,Salah serverr,2021-05-03T13:12:04Z,2
@ahmadkamaludin9163,"Disuruh di video mana, bikin disini",2021-05-03T13:28:58Z,1
@suasanadidesaa,gue kan komen ke 63 siapa tau dinotif disebelah dah rame,2021-05-03T13:31:27Z,0
@DD_1388,"Asliii,,, keceee,,, belum bisa punya,,  setidaknya bisa nonton... 😁",2021-05-03T12:22:47Z,1
@yonashaloho4582,Goks,2021-05-03T12:22:44Z,1
@KangRokhman,Ga taraweh om ?,2021-05-03T12:22:30Z,0
@GudangMusikCafee,Pasti nonton jam 19:22 nggak trawih🤣,2021-05-03T12:22:27Z,2
@gamingiyan,Assalamualaikum,2021-05-03T12:22:27Z,7
@ahmadefendi2320,Cuman bisa mimpi 😁,2021-05-03T12:22:26Z,1
@fazaofficial7765,1 menit 😁,2021-05-03T12:22:24Z,1
@APASAJA1705,Wah keren,2021-05-03T12:22:20Z,1
@yegamingchannel9751,yap 1 menit lalu,2021-05-03T12:22:19Z,0
@fadlinaga8479,Penonton setia,2021-05-03T12:22:18Z,0
@nuckydwiardian9315,Cuma bisa melihat,2021-05-03T12:22:14Z,0
@Goodboy.......2222,1 menit 😆😆,2021-05-03T12:22:14Z,1
@fatahillahpratama1762,58 detik yg lalu,2021-05-03T12:22:06Z,0
@acmalman2636,Sukses selalu om,2021-05-03T12:22:03Z,1
@aunur0908,🤙❤🤙❤🤙❤🤙,2021-05-03T12:21:57Z,1
@nurrofiq0908,🤘🔥🤘🔥🤘🔥🤘,2021-05-03T12:21:57Z,0
@zorafawwazfirjatullah3432,Mantap sukses terus bang👍,2021-05-03T12:21:53Z,2
@natawww6274,Mantap,2021-05-03T12:21:53Z,0
@udinfachruddin5835,Mantep bang semoga sukses bang,2021-05-03T12:21:48Z,1
@diandeltabox7406,Mantap mantap hp nya. Kirim ke rumah aku 😊,2021-05-03T12:21:47Z,2
@sk_hidayah6916,"Ketika om dhiar masuk notip, langsung gass",2021-05-03T12:21:42Z,3
@gibran11cogan42,INI YANG DITUNGGU TUNGGU AKHIRNYA,2021-05-03T12:21:41Z,16
@ahmadtarmezi4284,Wiih keren bangett😍,2021-05-03T12:21:40Z,4
@stayforand3216,CUMAN BISA MELIHAT TIDAK BISA MEMILIKI 😭😭,2021-05-03T12:21:39Z,114
@muhamadagusagus8497,Sama,2021-05-03T12:23:13Z,2
@andinugroho9587,Nabung dulu bt beli....,2021-05-03T12:24:50Z,4
@dajjalarmilus3370,Youtube bukan tempat buat adu nasib,2021-05-03T12:28:08Z,4
@susantosusanto4393,Sama 😂😂,2021-05-03T12:41:07Z,2
@ramdansolehsukasolat,Mending milikin aku lbih berharga dri hp ini,2021-05-03T12:42:09Z,2
@kamilaputri2455,Mao beli gak punya duwit,2021-05-03T12:21:37Z,1
@Dedegus,"Ingin, tapiiiiii",2021-05-03T12:21:32Z,1
@malikwae0120,Daripada hp yang habis di review nganggur mending kasih ke saya aja bang,2021-05-03T12:21:26Z,1
@reyhan_project9786,Absen bang😊,2021-05-03T12:21:23Z,6
@thisisqan3396,Dahlah,2021-05-03T12:21:22Z,1
@thisisqan3396,"Hp ku aj masih kemtang , gimana mau jadi youtuber",2021-05-03T12:39:28Z,0
@DD_1388,"Bismillah..
Sulteng Hadir bang 😊",2021-05-03T12:21:17Z,0
@Diaz-iv5pp,"Lah? Yg Nonton 6 yg komen 57?
Yang like juga 110
Yg dislike 2",2021-05-03T12:21:16Z,1
@riuolow,"Lagi denger musik nongol notif diharcom, auto click 😂",2021-05-03T12:21:16Z,9
@wakhid6089,masa🤣,2021-05-03T12:52:49Z,0
@sayanama150,@wakhid6089 masa 2,2021-05-04T21:34:06Z,0
@pecintasuarahewan6885,Masak 3,2021-05-05T06:22:12Z,0
@riuolow,lol 😂,2021-05-05T06:36:58Z,1
@borutod8131,Bang hp geming xiomi 3jt an bang pliss🙏,2021-05-03T12:21:15Z,3
@rajasarkas1708,"Xiaomi apa dulu nih
Yang 3 jutaan banyak
Ada mi note 8 pro 
Poco x3 NFC
Mi note 9T
Mi note 9 pro",2021-05-03T12:29:30Z,0
@liemonn.2401,Hp gaming 2jutaan ada ga wkwk list,2021-05-03T12:39:37Z,0
@borutod8131,@rajasarkas1708 siapatau mau ngerifiu semua hp xiomi 3jtan bang yang buat ngegem pubg grafik hd dan buat main gensipek ga patah² kalok main 30mnt,2021-05-03T12:45:36Z,0
@borutod8131,@liemonn.2401 cari yang 3jt bang biar biasa ngibas gem pubg😂 hp gue Snapdragon nya ga nyame 700 buat main pubg ngefrem parah cuma main di erenjel 2x😂,2021-05-03T12:47:10Z,0
@liemonn.2401,"@borutod8131 2,5jtan ada ga yg bagus wkwk",2021-05-03T12:50:10Z,0
@hambaallah9054,Mau ngumpulin orang yg pas ada notifikasi langsung nonton 😊bismillah 2jt subscriber bg,2021-05-03T12:21:15Z,13
@gariskeras1988,Kerennnnn..kapan bisa punya hp kayak gitu,2021-05-03T12:21:09Z,0
@rehanofficial1409,Giveaway lagi bang,2021-05-03T12:21:08Z,0
@RONALDO-kh6qe,Nice,2021-05-03T12:21:08Z,1
@Moonlight-kg5uy,First bang😅,2021-05-03T12:21:07Z,0
@ikhsansetiansyha3431,Widih tahan air,2021-05-03T12:21:06Z,2
@fatahillahpratama1762,Pengumuman give away kapan bang🙏,2021-05-03T12:21:03Z,0
@liemonn.2401,"Pen beli ye,nabung dulu:)",2021-05-03T12:21:00Z,11
@mukleschanel,Sama vivo v21 bagus mana sih,2021-06-29T10:21:33Z,0
@nabilareshalnandabilabila2765,"SAYA SUKA SAMA HP NYA KARNA HP NYA LAYAR BESAR
IG:nabiladumdum",2021-05-03T12:20:55Z,0
@irfanwardana8506,Bang hp buat gemers apa ya bang?,2021-05-03T12:20:51Z,2
@emperorliandi4912,"Poco f3 recommended kalo cuma nyari chipsetnya doang. Harganya sama kaya a52 cuma kelebihannya chipsetnya lebih gahar sih. Dah itu doang kalo bener"" mau nyari hp gaming",2021-05-03T12:49:12Z,0
@brianrafa9359,HADIR,2021-05-03T12:20:50Z,4
@mfazrianrudy4219,Mabar pubg yuk,2021-05-03T12:55:11Z,1
@riantoirfani6281,Pengen punya tpi duit miris😂,2021-05-03T12:20:45Z,2
@agungtw5924,Pertama pin om,2021-05-03T12:20:44Z,7
@gilangfadzriramadhan9796,"Hadir om dhiar, semoga tahun ini dapet thr hp dari om dhiarcom, aamiin qobul shalawat terus",2021-05-03T12:20:44Z,1
@breakthelimit155,"first bismillh hp baru 
ig:indra_gunawan9364",2021-05-03T12:20:44Z,2
@anaknyapegawaiakhirat472,Give away nya kapan 😭,2021-05-03T12:20:43Z,1
@rahmatris4098,Pinnn,2021-05-03T12:20:41Z,2
@zevannn4143,24 detik,2021-05-03T12:20:40Z,1
@sendaprastya,Emang The best,2021-05-03T12:20:40Z,1
@vinakhalisa6916,"Mantap nih,yg abis dpt THR .ayo2",2021-05-03T12:20:40Z,4
@ff.misbah1948,"THR cmn dpt 500k ini 4,9jt kaya gmn mau beli Tuman.",2021-05-03T12:30:20Z,1
@vinakhalisa6916,"@ff.misbah1948 yg THR nya ga cukup ,jgn beli lahh ..kaya aq. Syukurin aj yg ad..hehhe. minimal 3-4th ganti hp nya",2021-05-03T12:35:35Z,1
@karromen,BG kpn umumin pemenang giveaway,2021-05-03T12:20:39Z,1
@headenjack4586,"Msh sepi
Mantap om",2021-05-03T12:20:39Z,1
@ibnuazizz9010,Waw,2021-05-03T12:20:38Z,1
@dhybae,Telat berapa detik nih?😂,2021-05-03T12:20:38Z,1
@mohammadilhamromadhon8309,Pertama bang,2021-05-03T12:20:33Z,1
@pramaganzz5330,"Yg nunggu gifuwe lagi 
👇Like like ya",2021-05-03T12:20:33Z,0
@shekki.3145,28 detik yang lalu 🔥,2021-05-03T12:20:32Z,9
@relaxmiku3477,Halo bang,2021-05-03T12:20:31Z,0
@mamenmancing,Pertama,2021-05-03T12:20:31Z,0
@rizqiramdhani3904,Jos,2021-05-03T12:20:30Z,0
@oedinrahman4655,"Hadir 
Dana 0857 7648 2649",2021-05-03T12:20:29Z,1
@mfh3789,❤️,2021-05-03T12:20:28Z,0
@rafievardra,Pengumuman gipeway nya blom kah?,2021-05-03T12:20:27Z,1
@denifebilesmana1632,Kayak nya belum aq juga nunguin sp yg menang,2021-05-03T13:37:32Z,0
@kusumaferdiansyah1621,HADIR BANG MALANG 🙏🏻,2021-05-03T12:20:27Z,7
@udsinar3260,Malang ndi bro,2021-07-17T08:04:59Z,2
@aldonascarpratamarh595,Aku bandulan rinio mampir tak kei kopi,2021-08-13T08:20:49Z,2
@kusumaferdiansyah1621,@udsinar3260 blimbing,2021-08-16T03:13:03Z,0
@ipik9955,Masih hangat,2021-05-03T12:20:26Z,1
@gilangpratama4634,Siapa yang ga taraweh yah?,2021-05-03T12:20:26Z,1
@oppa2892,Buat give away kang😂😂,2021-05-03T12:20:25Z,2
@muhammadyebi7941,"Sehat sehat selalu bang semoga keluarga bang di jauhkan dari marabahaya aminn Sukses selalu amin ya Robb 🤲🏻
@muhamadyebi",2021-05-03T12:20:24Z,1
@nejadhd420,Pertama om 😁,2021-05-03T12:20:24Z,1
@lordmemep8902,Huh ...,2021-05-03T12:20:23Z,0
@mohamadgunturpradana7887,Alhamdulillah nonton sambil pake A52,2021-05-03T12:20:23Z,0
@ocid4305,Semoga puasanya berkah semua,2021-05-03T12:20:23Z,1
@hardocesmd,Puasa doang sholat wajib jarang,2021-05-03T12:21:56Z,0
@krisna5189,Anjim lambat,2021-05-03T12:20:22Z,1
@Khemaldo,Ke 55,2021-05-03T12:20:22Z,0
@rendyyt.,keren omm,2021-05-03T12:20:21Z,1
@evilgaming9261,Halo om,2021-05-03T12:20:20Z,0
@hsjsisjwbwisb,Team gercep mana nih ❤️❤️❤️,2021-05-03T12:20:19Z,0
@jrsendan,HAI OM,2021-05-03T12:20:18Z,2
@kudagaming6038,Hadir bang,2021-05-03T12:20:17Z,0
@Danang-jw5vw,Sip,2021-05-03T12:20:16Z,0
@arid164,Bismillah first dapet hp note 9❤️,2021-05-03T12:20:16Z,1
@maulanasyahrul2454,🔥🔥🔥🔥,2021-05-03T12:20:16Z,0
@faiz4062,First Like pertama'Sehat selalu Om,2021-05-03T12:20:14Z,2
@hardyanpajero69,👍😎☕🍩.,2021-05-03T12:20:11Z,1
@Raihan_1672,First,2021-05-03T12:20:11Z,0
@wiragung9679,Pertama,2021-05-03T12:20:10Z,1
@Grok3005,Pertama kasi love bang,2021-05-03T12:20:09Z,0
@aridoblang630,Up,2021-05-03T12:20:09Z,0
@bertrandking6647,First,2021-05-03T12:20:08Z,1
@bagasrakhmadani6587,Ntap,2021-05-03T12:20:08Z,7
@yoyomoto8899,1,2021-05-03T12:20:04Z,1
@ffarfatt,Yang baca semoga kita selalu diberi kesehatan yah aamiin.,2021-05-03T12:20:04Z,17
