author,comment,publishedAt,likeCount
@sabarudinsiregar,"12 256  untuk pemakaian jangka panjang
Semoga awet",2024-03-16T11:18:06Z,0
@topberita6706,Samsung sekarang kelihatanya sudah berbenah tapi xiaomi yg ngebadut sekarang,2024-03-16T11:17:45Z,0
@putrisoloklewer,Klo pake esim + sim card + micro sd bisa jalan semua?,2024-03-16T11:17:30Z,0
@hikarishoppu,"Waduh.... Padahal nabung buat S23fe, apa ambil ini aja ya.?",2024-03-16T11:16:39Z,0
@rusdiegrimes8318,"Klo gak dapat charge gini gitu, beli nya nanti dimana ??.",2024-03-16T11:16:36Z,0
@majumancal,Untung belum beli a54😂,2024-03-16T11:16:19Z,0
@NailedToFort,aku malah berharap a54 harganya turun banyak sejak a55 launching wkwkwk 😂,2024-03-16T11:39:13Z,0
@topberita6706,Sedang menunggu jagat review A35,2024-03-16T11:15:40Z,0
@andrigaming12,soal bobot mending xiaomi 13T sih,2024-03-16T11:14:52Z,0
@jiwakacaw10,Jiwa samsungku meronta_ ronta apakan daya tangan tak sampai.,2024-03-16T11:14:49Z,81
@deniroichan3000,"Sampai update terbaru pubg di samsung a33 5g tetep max 30 fps😢
Harus pakai apps tambahan supaya bisa 90 fps",2024-03-16T11:14:49Z,0
@Asep-BeTheOne,"uuuuuuuu
kenapa bukan snapdragon🤣🤣🤣🤣🤣
bisa aeeee",2024-03-16T11:14:03Z,0
@dopretsanjaya9981,"kang yg samsung a35 gmn kang?
ditunggu review ya",2024-03-16T11:13:56Z,0
@putraalifrahman1168,Kamera macro nya jadi dicoba kah?,2024-03-16T11:12:06Z,0
@aditulen7208,King mid inimah,2024-03-16T11:11:54Z,0
@simashanif,Bezel nya agak ganggu sih,2024-03-16T11:11:53Z,0
@rnurrohiim6079,"Idaman bgt,,mga kbeli ya Allah,,aamiin🤲🤲🤲",2024-03-16T11:11:03Z,67
@arimonch,Amin,2024-03-16T15:31:50Z,1
@kevinfauzan638,Aamiin,2024-03-16T18:23:48Z,1
@MingMing-sy2lw,Pake KTP kan bisa..,2024-03-18T13:52:04Z,2
@rrnsso,"alhamdulillah gw dapet 5,5 yang storage 256",2024-03-23T06:57:59Z,1
@kitingful,@rrnsso Di toko mana bang?,2024-03-26T15:41:07Z,0
@martinuswilaratu1849,Solid..........,2024-03-16T11:10:53Z,0
@mbahmoechannel3061,Rentan harga sama jauh mending poco,2024-03-16T11:10:27Z,0
@Ren.hambiq,Nonton pake a15,2024-03-16T11:09:59Z,0
@Ibrahim-hj8if,Untuk kamera video kalo d bandingkan sama vivo v30 5g lebih baik mana yah??,2024-03-16T11:08:10Z,0
@suyatnonino1988,Ahkkkk bari ambil samsung a 54 5g ahkkkkkk gak baca2 update ponsel dlu gw,2024-03-16T11:06:41Z,0
@netizen2667,Jadi bingung ambil A55 atau S21 fe😩,2024-03-16T11:06:39Z,0
@yohanesfelix5033,"Mending A55, S21FE banyak isu terutama green line",2024-03-16T15:24:30Z,0
@netizen2667,"@yohanesfelix5033 emg A55 gk bkal shadow? S21 fe udh turun pdhl, ada wireless charging cuma bodinya msh plastik😩",2024-03-16T15:46:08Z,0
@SARIMKT,Nonton pakai vivo v30,2024-03-16T11:06:29Z,0
@maulanamaruf2791,"Video yang di tunggu-tunggu, walau ga bisa beli hp nya   cuma suka aja liat review di jr ini",2024-03-16T11:06:09Z,7
@TurahBagus,Insya allah di  thn ini bisa kebeli bang.. amin,2024-03-16T16:59:49Z,2
@komputerrumah-l3i,amin bang@TurahBagus,2024-03-17T02:55:48Z,3
@mohmuhaimin469,jd pingin pindah Samsung ini,2025-09-07T22:00:02Z,0
@steffanrico,Bezelnya aja yg kurang tipis. 😢,2024-03-16T11:06:08Z,0
@Rizkiaqa,"ke gerai samsung ah,",2024-03-16T11:04:41Z,0
@marufkurnianto6641,Nonton nya sudah pake Samsung galaxy A55 dong,2024-03-16T11:04:24Z,0
@rizkicaturriyadi1110,Kalo ambil 128gb worth it ga,2024-03-16T11:04:21Z,0
@fredyagung7413,Siip akhirnya di review,2024-03-16T11:03:21Z,0
@saprialdidermawan9684,Mana udh beli a25 dluan lgi,2024-03-16T11:02:28Z,0
@faraneit,sama 13 T bagus mana ya?,2024-03-16T11:02:13Z,0
@fajar4741,Untuk UFS nya versi berapa?,2024-03-16T11:02:04Z,0
@GungKrisna12,"Kembalinya seri A ke fitrah lamanya (karena seri A yang jadul pake frame metal body kaca)?
Sepertinya, di kelasnya, hanya ini yang punya slot microSD
""Teknologi sebuah perusahaan bisa meningkat seiring waktu"" haters bakal bilang ""ini bukan soal meningkat atau tidak, ini soal jiwa didalam chipset itu sendiri""
Soal layar, sepertinya yang ini malah membesar dari generasi sebelumnya...
Dan untuk kali pertama di seri A ada varian RAM 12GB
Untuk Samsung Knox, sepertinya akan lebih cocok untuk penggunaan di perusahaan, dimana akan sering berurusan sama file sensitif
Bisa kirim file berbatas waktu? Jadi kayak Mission Impossible dong (pesan ini akan musnah dalam 5 detik)? 
Untuk AnTuTu 10 741-748rban, kira-kira setara apa?
Dan seperti biasa, di Samsung harus setting lagi kalau mau gaming dengan nyaman
*But, can it run Genshin Impact?* 15:23 
Ternyata bisa rata-rata 43an FPS, mayan sih, suhu belakang paling panas 44-45derajat, dikipasin jadi 44-50fps, ternyata lumayan bergantung sama kipas kalau mau main dengan nyaman...
Haters bakal bilang apa ya? Apakah mereka bakal bilang kalau itu hasil rekaman terus si om pura-pura main?
Setting PUBG cuma bisa smooth high (30fps), efek chipset baru...
ML, masih di high-high (60fps), lagi-lagi efek chipset baru
Puter video 25 setengah jam, Genshin turun 15 persen, baru boros kalau ketemu aplikasi berat
Cas sampai full 1 jam 20 menit, standar sih...
Kamera depan udah bisa stabil semua framerate dan resolusi, dan kualitas gambar udah khas Samsung
Di kamera utama, akhirnya sudah bisa stabil di semua resolusi dan framerate!
Di ultrawide, juga stabil dan bisa 4K30 tapi belum bisa 1080p60
Dan mau pindah-pindah kamera bisa di 4K30 di semua kamera
Lowlight agak flicker, tapi di 60fps jitter berkurang, jadi kalau mau lowlight biar stabil, pakai 60fps saja
Untuk mode pro, ternyata SS cuma sampe 10 detik untuk light trail, tidak bisa 30 detik untuk milky way
Single take khas Samsung masih ada, bro!
Netflix L1 bisa HDR, Youtube bisa HDR 4K60, jadi koneksi 5G bisa dimaksimalin
Untuk haptic sudah bagus, dan responnya dibedain di tombol huruf dan tombol bukan huruf
Harga masih sama dengan generasi sebelumnya, kecuali di varian baru RAM 12/256, dan mentang-mentang ada slot microSD, varian internal 512GB tidak ada
Jaminan update 4x update OS
IP 67, mau dibawa ke omed-omedan udah hayuk
One UI tanpa iklan, buat yang nggak suka iklan cocok nih",2024-03-16T11:01:58Z,1
@kyrosite1810,"selain fitur knox vault hardware,one ui yg memang mateng krna w pernah pake one ui 5,ama ip67 sisanya bsa ditemuin di midrange lain bahkan dngn lebih baik,jd memang fitur2 key td yg nentuin orng buat milih selain brand antusiasnya",2024-03-16T16:07:28Z,0
@gychannel1581,"Di tunggu, Galaxy A75 nya Om...",2024-03-16T11:01:10Z,0
@ekopurnomo6,Tahun berapa itu bang,2024-03-16T11:22:58Z,0
@silverground3670,2 minggu lalu nyaris beli A54 untung masih ragu sama S23 FE 😅 ehhh akhirnya si A55 keluar,2024-03-16T10:59:29Z,12
@supardimdr4776,Kenapa gak s23 fe ?,2024-03-18T06:32:56Z,3
@ebi_yo,​@supardimdr4776 kalo nyari yg batrenya tahan s23fe kurang cocok bang,2024-04-08T09:24:30Z,0
@mizanulhaq9098,Xiaomi 13T vs Samsung A55 di compare donk bng,2024-03-16T10:59:20Z,1
@FAZLIFPI,"tinggal nonton review 2 2 nya rek, bandingin sendiri",2024-03-16T11:01:35Z,1
@JhonyHendriyanto,"Itu kalau dibelikan charger yang lebih besar, bermasalah gak ya bang??",2024-03-16T10:57:57Z,0
@plateausin,"Bezelnya kalau dibanding A54, tebalan mana ya?",2024-03-16T10:57:45Z,0
@Dhonzz_HD,"The best bgt buat nunggu buka puasa, sambil nyemilin gorengan ❤❤😊",2024-03-16T10:57:31Z,0
@mutatova2909,Ditunggu juga om review redmi note 13 pro 5G,2024-03-16T10:56:27Z,0
@achzarkasyi4638,Tauu GT guaa beli ini,2024-03-16T10:56:19Z,0
@kzidnirakatrael9243,ditunggu untuk rewiew samsung a35 nya om ded☺,2024-03-16T10:54:57Z,0
@adjietunggulwahono,Pengguna A54 ngiler liat nih HP 😅,2024-03-16T10:54:44Z,0
@GoldenKonoha,"Udh gw duga potensi performa exynos memang bagus, ternyata penyakit panas berlebih exynos sebelum""nya bukan datang dari SoC exynos itu sendiri melainkan sistem pendingin dari hpnya yg kurang baik, terbukti dari Samsung A55 ini setelah besar sistem pendinginnya ditingkatkan sampe 70%-an dari generasi sebelumnya, jadinya pada saat dijalankan aktivitas berat rata"" suhu diperoleh ada di sekitaran 40-44°C dan ini memang suhu rata"" hp saat melakukan aktivitas berat seperti bermain game..
Akhirnya mimpi buruk rasa penasaran kenapa exynos terlalu panas bisa gw simpulkan, ternyata bukan dari SoCnya, tapi dari faktor lainnya🗿. Dari sini mungkin samsung bisa santai, tinggal bikin game"" tertentu unlock settingannya",2024-03-16T10:54:44Z,7
@wedakrishna1069,"Sebenarnya lebih suka kalo tes throttlingnya satu jam jadi bisa comparable ama GSMArena.

Tapi kalo ga salah exynos bukannya di isp internetnya ya?",2024-03-16T10:56:39Z,0
@GoldenKonoha,​@wedakrishna1069 mksdnya exynos kemampuan antena sinyalnya kurang baik? Gw pribadi belum pernah ngetes menggunakan apk tertentu untuk ngujinya tapi klo dari pengalaman kawan saya pake a54 tahun lalu sih gapernah nyebut klo hpnya bermasalah dengan jaringan,2024-03-16T11:17:29Z,0
@wedakrishna1069,"​​@GoldenKonoha iya, sinyalnya Exy masih agak tertinggal kalo ga salah (ada yang bilang sinyal Samsul masih suka ajaib hilangnya dibanding Vivo atau hp Cina lain, padahal di satu tempat yang sama).

Sementara itu, orang luar masih suka bilang Exy chipset oven, mending Dimensity atau Snapnaga sekalian.

Personally gua hanya suka stabilitas sih (itu dah lumayan), tapi tes throttling 30 menit kayaknya kurang deh (secara historis gua bisa ngepush 3 jam di satu game, bukan Genshin sih), minimal satu jam tes throttling biar lebih kerasa.",2024-03-16T17:27:55Z,0
@musuhakrab,"om nanya dong, e-sim itu bisa dipakai sebagai nomor utama (untuk aplikasi mbanking) kah? soalnya pernah baca testimoni orang, katanya masuk di imei kedua otomatis. saya mau baru mau coba pindah ke e-sim karena lebih aman.",2024-03-16T10:54:15Z,0
@Sepulangkerja-91,"HP Samsung edisi panik ini ya. Penjualannya turun terus sih. 😂😂😂
Semoga makin waras jualan hardware kedepannya Sumsang.",2024-03-16T10:53:40Z,0
@rofandika,"katanya paling lakuu,,  penjualan terlarisssssssssssssssssssssss",2024-03-16T16:12:50Z,0
@Sepulangkerja-91,"@rofandika laku sih laku om, tapi penjualannya turun teroooosss. 🤣🤣",2024-03-16T17:00:26Z,0
@kirinnnnubia9162,bismillah buat gantiin A50 😂 tahun ini bisa kebeli🎉,2024-03-16T10:53:19Z,2
@arieytone,Ditunggu review a35-nya.,2024-03-16T10:53:16Z,0
@ahmediqbalelhuda3035,Apakah saatnya ane mengganti samsung a52s ane ke tipe ini,2024-03-16T10:52:43Z,0
@elajahlah8125,Samsung pelit amat bikin bezel tipis yakkk 😅😅,2024-03-16T10:52:24Z,0
@bukangamers1360,tempat beli charger Samsung original dimana ya?,2024-03-16T10:51:35Z,0
@wxhyuaji,"Chipsetnya masih baru, jdi settingan grafik beberapa game masih di limit, emg harus nunggu update, kaya di A54 dulu jg gini, trs ada update, settingan grafiknya jdi lebih tinggi, smooth extreme di pubgm, 90fps di ml (kalo ga salah, soalnya ga main ml)",2024-03-16T10:50:45Z,1
@Monzargh,"Yup, fps extreme pubg baru ada januari/febuari 2024 kemarin, audio ultra juga",2024-03-16T12:18:21Z,0
@SariHastari,"Bezel nya mahal, kalau tipis bisa tembus 8up 😅",2024-03-16T10:50:43Z,0
@virwandali,"Tebal NAIK
Berat NAIK",2024-03-16T10:50:28Z,0
@renonero1170,"Om, kalau di pc/laptop kan grafik & fps game itu dipengaruhi vga. Kalau di hp apa ya?",2024-03-16T10:50:27Z,1
@kangupi6698,Soc ampas yg di lebih2kan apalagi ngeles lewat update wkwkwk,2024-03-16T10:50:00Z,0
@rif56739,S23 lah nanggung,2024-03-16T10:49:54Z,0
@achmadachmad6395,Akhirnya chanel reviewer hp terpercaya setelah Gadgetin bahas Samsung A55 juga😊,2024-03-16T10:48:36Z,20
@gychannel1581,Tidak ada Charger nya_tidak ada charger nya...😅😂,2024-03-16T10:48:26Z,0
@aerikim-y7u,"Mending mana sama S22FE, hayooo...",2024-03-16T10:47:28Z,0
@aldebaran5042,Dapet update 3 - 4 kali pasti makin bagus semuanya,2024-03-16T10:46:29Z,0
@YuutaMichie.,gokillll kamera nya asliiii,2024-03-16T10:46:27Z,0
@ika_jurfi,Selamat berbuka puasa dan sholat maghrib gaes-gaes.,2024-03-16T10:45:30Z,0
@mir47626,mending samsung a55 / sharp aquos 8 sense ?,2024-03-16T10:44:46Z,0
@penjualhandphone5706,"16:30
ini kalau main di situasi umum kebabanyakan orang yg gak punya AC, pasti panas nih A55 5G kalau main game. Di ruangan ber AC saja bisa 45 drajat.",2024-03-16T10:44:12Z,0
@JagatReview,ROG phone bisa lebih lho,2024-03-16T10:54:58Z,0
@ekaajimustofa1149,Worth a35 apa a55 ya..,2024-03-16T10:44:01Z,1
@ahmadrf2295,Bezel nya ampun dah samsung 😂,2024-03-16T10:43:11Z,0
@RankingkongClip,lagi lagi model tes kameranya wkwkwk,2024-03-16T10:43:08Z,0
@rafadir7894,Bagus sekarang visualnya. Gak asal tempel kayak dulu dulu.,2024-03-16T10:42:47Z,0
@pronto_rusuh,Sebenarnya hp terjangkau kasih macro buat apa ya. A24 2mp lebih parah agak butek gambarnya,2024-03-16T10:42:12Z,0
@yaleyale352,"Nonton pakai A55, baru 2 hr pakai mantap",2024-03-16T10:41:39Z,9
@azzrielrhafsya37,Adem dan irit gak bang si Galaxy A55 5G? 😁,2024-03-16T11:52:54Z,0
@yaleyale352,@azzrielrhafsya37 adem nyaman irit dapet semua mantap 👍👍 perbaikan chipset yg bagus dr samsung.,2024-03-16T12:38:34Z,0
@taufikputra7296,Kekurangannya apa bang?,2024-03-16T14:41:08Z,1
@yaleyale352,"@azzrielrhafsya37 aman bang, soalnya pindahan dr poco berasa bngt hehe",2024-03-16T14:50:49Z,0
@yaleyale352,"@taufikputra7296 kalau buatku blm ad sih, soalnya bukan yg gamers bngt, enak buat all arround. Buat game masih enak juga.",2024-03-16T14:52:12Z,3
@adnansaputramn3311,Layar baser masih seteballl kapalll😂😂😂,2024-03-16T10:41:37Z,0
@ppman1926,Kalo dari Realme X perlu upgrade ke A55 ngga? Budget 3 jutaan,2024-03-16T10:41:28Z,0
@ekomiswanto7299,Next galaxy a35,2024-03-16T10:41:06Z,0
@RankingkongClip,memorynya ufs berapa ini?,2024-03-16T10:41:06Z,0
@dismaputra97,"Baru 9 bulan beli A34, eh keluar lah A55. Jadi kepincut yg baru nih! InsyaAllah Lebaran tahun ini ak bs beli Samsung A55 nya.",2024-03-16T10:40:00Z,1
@CHRIZZ108,Aminn,2024-03-16T10:42:37Z,0
@teddysunardi5371,"Dari sini kita bisa ukur keawetan pun bisa buat bosen jadi gw sih gk perlu update yg ampe lama2 kaya samsung ini 4 tahun, 2 tahun aja udh bosen tau sendiri elektronik tiap bulan tahun ada trus yg baru dan menggoda, jadi selagi kita suka ya gas gk usah mendang mending dan sesuai duit kita gw User semua merk wkwk yg pnting suka",2024-04-18T23:33:51Z,0
@rianp1300,Saran untuk jagatreview supaya sample videonya yg belum tercompress YouTube bisa diupload terpisah supaya kita bisa tau kualitas video yg aslinya seperti apa.,2024-03-16T10:39:23Z,11
@Donat_Renyah,Buat apa bang ?😂,2024-03-16T17:34:13Z,0
@rianp1300,"​@Donat_Renyah Mereka selalu review video 60fps tapi video di YouTube kena kompres jadi 30fps, belom kompresan lainnya yg bikin video pecah pixel.",2024-03-16T21:07:29Z,0
@Mbotorola,​@rianp1300 nanti mereka upload. Tapi khusus member. 😂,2024-03-16T22:32:46Z,0
@BabyOmegaPlusUltra,Aneh2 aja bikin ribet 😌,2024-03-18T18:45:25Z,1
@chewiecho6063,"​@BabyOmegaPlusUltrabener kok, lebih ke hasil foto dan video dibagiin juga di google drive gitu kayak channel sebelah",2024-03-20T03:47:29Z,0
@hendranugraha3421,Mantap langsung cari,2024-03-16T10:38:01Z,0
@tjenderamata,"Hp yg desainnya GGA 
(gitu gitu aja) 🎉",2024-03-16T10:37:56Z,0
@Taskiman,"Makin mirip Flagship, dan Flagshipnya makin mirip Mid Rank
Make Flagship biasa saja
Make Mid Rank rasa Flagship",2024-03-16T10:37:23Z,1
@ishaksambayang89,Kamera Ultrawide FoV 123 derajat Celcius😂😂😂,2024-03-16T10:37:16Z,0
@PanjiRahmono,"Sebagai pengguna A54 ga tertarik upgrade A55
Nunggu Xiaomi 14 semoga cocok",2024-03-16T10:36:22Z,1
@okisaputro6437,A55 ini ufs nya 3.1 apa 2.2 ya?,2024-03-16T10:36:20Z,0
@akbarbracho5534,"Tanya Om, untuk Kamera Depan aja....bagusan mana antara Samsung A55 vs Vivo V30?",2024-03-16T10:35:10Z,0
@mz0rz64,Mending ini atau xiaomi 13t?,2024-03-16T10:35:04Z,0
@najibalamin,Kesannya tanggung,2024-03-16T10:33:14Z,0
@Xylaaax,"hp yg cocok utk semua orang ❤
TIDAK UTK ORANG PEMUJA CHIPSET",2024-03-16T10:32:31Z,1
@bachtiarfarid9751,"Padahal performa mirip"" 7g2",2024-03-16T10:39:10Z,0
@kerintekaputrasullebani6817,"samsung pelan2 pasti memakai exynos di semua lini smartphone mereka, bahkan series ultra akan pakai exynos di waktu akan datang. Saya lihat chipset ini semakin hari ada peningkatan 🎉🎉🎉. Samsung makin premium jika pakai chipset sendiri, sisa bikin dan matangkan sistem operasi untuk gantikan robot hijau 😂😂😂.",2024-03-16T10:30:50Z,1
@kipasmuter,"Untuk OS masih sulit , dulu pernah punya TIZEN Os ga laku",2024-03-16T11:43:45Z,0
@Alephbeth17,Kira2 a55 yg udah ggv depan belakang sama sharp Aquos sense8 yg udsh military grade lebih tangguh mana ya durabilitas nya?,2024-03-16T10:30:02Z,2
@madl99,Sharp,2024-03-16T11:04:53Z,0
@rofandika,sense 8 jelasssss,2024-03-16T15:55:59Z,0
@animes.o.s8257,Bezel kaya tren tahun 2019 😂😂😂,2024-03-16T10:28:55Z,1
@Selrahct,"bandingin kameranya banh, sama vivo v30",2024-03-16T10:28:42Z,0
@MantanKaryawan89,Akhirnya seri A samsung kembali oke lagi. Terakhir ya seri yg A52,2024-03-16T10:28:24Z,0
@AMGAMING-u1e,"Thr tahun ini jatuh ke A55, gantiin A52s  yuhuuuu😅",2024-03-16T10:28:19Z,2
@azzrielrhafsya37,Tetap Galaxy A52s 5G jauh lebih adem karena Snapdragon 778G yang irit dan adem banget gak kek Exynos 😂😂😂,2024-03-16T11:54:03Z,0
@AMGAMING-u1e,"Iya bang memang sulit buat gantiin A52s, tapi aku butuh refres, soalnya dah lama juga ga up 🤣 kelihatannya a55 pilihan tepaat 🤣",2024-03-16T12:30:56Z,1
@YayanJepret,Jdi pengen jual hp ip 12 gue ganti sama samsung a55 😂😂,2024-03-16T10:28:15Z,0
@CHRIZZ108,Yg bener aja?? Rugi dong😂,2024-03-16T10:43:51Z,0
@chocomalt25,"Untung sabar gak ambil A54, beda 2 hari doang nungguin launching worth the money lah",2024-03-16T10:28:10Z,0
@kadekparwita5505,"Kalau A55 di charge dgn charger dibawah 25 Watt apakah mempengaruhi kesehatan baterai nya? Atau bahkan lebih aman dari pada menggunakan charger 25 watt,,,",2024-03-16T10:27:53Z,0
@CHRIZZ108,"Sama aja sih om, asalkan pakai adapter + kabel ori samsung dijamin aman",2024-03-16T10:44:34Z,0
@mutatova2909,"Akhirnya, 😂 sudah nonton reviewers lain kata gadgetin, YouTuber cupu dll. Tapi belum puas kalau belum nonton jagat review, karena paling detail",2024-03-16T10:27:25Z,456
@achmadachmad6395,For Real bro😂😂😂,2024-03-16T11:50:07Z,7
@althaf8074,True asf,2024-03-16T12:55:08Z,3
@evancoeg169,"Betul, review gadgetin cuman singkat doang. Entah kenapa ga di bahas detail
Lah di sini di bahas nya detail banget lebih enak aja ditonton",2024-03-16T13:00:08Z,18
@rizkipujo429,Naah Valiiid 👍,2024-03-16T13:10:08Z,1
@wp9732,"​@evancoeg169gadgetin mah yg penting konten
Klo jagad review realistis pembawaannya juga enakk the best deh  jagad review😊",2024-03-16T13:52:16Z,8
@virgiawanristianto2091,Masih nunggu Realme Seri GT semoga bisa masuk indo buat tahun ini,2024-03-16T10:26:55Z,0
@harapanexpress9238,"Bisakah kalian para sepuh di bidang teknologi terkhusus hp untuk membuat kan urutan hp mid range terbaik saat ini.
Sekian dan terimakasih 😁😋",2024-03-16T10:26:52Z,0
@ohoh6943,all rounder apa performa tuh,2024-03-16T10:38:41Z,0
@CHRIZZ108,"Kalo all rounder ya jelas samsung, kalo performa mending pochin",2024-03-16T10:45:01Z,0
@rofandika,allround v30 lahhh,2024-03-16T16:12:00Z,0
@MuhammadFatkhur-e6y,Andai bazel nya lbh tipis lgi mungkin makin wow...,2024-03-16T10:26:29Z,0
@bucinitubahlul4852,Overprice💩,2024-03-16T10:25:06Z,1
@rujakwenak,Model buat test camera nya jangan dia nga bagus buat liat hasil foto nya,2024-03-16T10:24:47Z,0
@gusionvenom5474,klo buat shoot malem itu lbih baik di 60fps bang. efek jitternya minim. mau hp apapun. klo dr pngamatan saya si efek jitter itu krna fps.,2024-03-16T10:24:12Z,0
@unyone07,Serangan fajar THR dari samsung😂😂,2024-03-16T10:24:01Z,0
@nazarudinazhran1584,P.O dari tanggal 12 baru aja sampai hari ini. Keren bangat hp nya kelihatan mewah. Ini baru aja mulai instal app. Pokoknya untuk user samsung worth it bangat ini untuk kelas mid range,2024-03-16T10:23:44Z,1
@CaptDudu,"saya PO kemarin, baru mulai kirim tanggal 20😂",2024-03-16T11:23:44Z,0
@nazarudinazhran1584,​@CaptDudu wah ternyata sama lama nya ya. Kayanya beli di Samsung store sekarang udah ada,2024-03-16T15:48:06Z,0
@DraAnimasi,Pingiran frame nya inget j1 bjir,2024-03-16T10:23:08Z,0
@FitratulHamdi,Chipset nya setara apa?,2024-03-16T10:22:59Z,0
@noegraha2505,Wow. Gokil perekaman videonya. The best di kelasnya,2024-03-16T10:22:52Z,1
@FitratulHamdi,Chipset Exynos terbaru ini setara apa bang,2024-03-16T10:22:43Z,0
@hikmatm5378,SD 865/7 gen 1/ D 7200,2024-03-16T14:28:56Z,0
@babuuunnn,Untuk bezelnya bang tahun 2024 masih tebel 😂,2024-03-16T10:22:24Z,0
@DewaGedePutraAnggaPradnyana,"36:14 jack of all trades, master of nothing 😅. Mungkin ga ada bagian dia yg dapat skor S, tapi hampir semua bagian dia skor nya A.
Memang tipikal samsung bgt",2024-03-16T10:21:00Z,57
@ebi_yo,Namanya juga seri A,2024-03-16T12:00:46Z,16
@AriefAsakura,"OneUI sih masuk kategori skor S..
cuma gara2 OneUI yang bikin ane males ngelirik merek lain",2024-03-25T09:24:59Z,11
@fathiyaturrahmar.radliyya5632,"​@AriefAsakura serius bang, apa yg bikin OneUI ini istimewa banget? Banyak yg bilang gitu soalnya. Saya sendiri belum pernah pakai Samsung android.",2025-01-15T09:14:49Z,0
@winwinzolution,"​@fathiyaturrahmar.radliyya5632 UI lbh simpel, mulus, ga aneh2.",2025-02-09T20:28:33Z,0
@DewaGedePutraAnggaPradnyana,"@fathiyaturrahmar.radliyya5632simpel, tinggal pake, stabil",2025-03-07T04:25:49Z,0
@asfibelpois3933,"masalah mati sendiri saat main game itu juga ditemukan di hp Samsung Galaxy M14 5G, kemungkinan besar itu gara2 hpnya kepanasan, agar nggak overheat jadi otomatis layarnya mati. sekian.",2024-03-16T10:16:58Z,0
@jenoltambun4238,"Pasukan nonton doang, beli kagak😂",2024-03-16T10:14:42Z,0
@MrBen-vu2oo,Apakah garis antena bisa berpengaruh terhadap kekuatan sinyal ?,2024-03-16T10:14:30Z,0
@saniegaming1327,"Saya suka samsung tapi cuma satu yg gak suka. Knp selalu pake chipset exsinos . 
Knp gak pake naga atau dimensity.",2024-03-16T10:14:27Z,0
@wedakrishna1069,"Smasung suka pake in house chipnya.

Dimensity untuk low end Samsung, Snap untuk kelas atas.",2024-03-16T10:50:01Z,1
@sscowboy1,"Moga aja tahun ini kebeli hp ini, sekarang lagi pegang A14",2024-03-16T10:13:10Z,1
@ivansiego8017,A55 atau xiaomi 13t ?,2024-03-16T10:12:04Z,0
@emdotrod,"Potensi Exynos 1480 di sini kayaknya belum dieksplorasi penuh, maklum SoC baru. Tunggu update software dulu mungkin baru keliatan performa sebenernya.

Dan seri A sebenernya andalannya ada di One UI. Rasanya masih belum ada skin Android yang levelnya setara dengan One UI di kelas harganya",2024-03-16T10:10:40Z,9
@Papaasyraf,Boleh tau gak ?sbnrya one ui ini ungul dari segi apa ya ?maklum udah lama x gak pegang samsung...,2024-03-16T12:23:11Z,1
@xavepaps,"​@Papaasyraf UI simple,mudah di pahami,fiturnya Segudang dan banyak yang riview uinya jdi kita tinggal ikuti aja fitur"" yang berguna...hehehe...sya pengguna samsung dari s4 series sampe skrg s21plus,dan sejauh ini sofware samsung yang paling enak dilihat elegan...",2024-03-16T14:25:28Z,1
@Papaasyraf,@xavepaps saya terakhir pakek samsung itu...samsung galaxy mini abistu ke galaxy ace...abistu baru pindah brand sana sini..kecuali samsung...,2024-03-16T14:57:18Z,0
@anaskhoiri3653,GPU nya RNDA2 harusnya enak buat dioprek exynos dari dulu open source duluan dari snapdragon masih ke inget A50s,2024-03-16T15:09:10Z,0
@roijones-wc4bg,​@Papaasyraf dicoba aja dulu bang... klo udah paham luar dalam one UI... dari secure folder sampe good lock dan udah sering ngerasain update nya... bisa kurang selera lihat UI lain... 😅,2024-03-16T23:12:42Z,1
@leeuwinnen1,"om recomendasi hp samsung tanpa iklan kebutuhan sosmed dan sedikit konten game gak terlalu penting, cocokan mana A05 /A05s🙏 buget 2jt kebawah",2024-03-16T10:10:30Z,0
@qsquicksilver6183,Aq udh beli a24 4G ya telat,2024-03-16T10:10:03Z,0
@simbahyuda1516,A52s tak tergantikan 😁,2024-03-16T10:08:17Z,1
@williamtan1638,"Lha ini udah gantiin, lebihnya apa a52s? 😂",2024-03-16T10:33:55Z,0
@Stdiomyh,Bosen hp sekarang yg low mid end jarang pake Snapdragon rata g99 terus yang umurnya udah 1 tahun,2024-03-16T10:08:03Z,0
@simbahyuda1516,A52s paling awet 😂,2024-03-16T10:07:51Z,1
@noorsalam1125,A52s ku cover belakang nya sudah tercabut 80% lemnya,2024-03-16T13:18:37Z,0
@apalahalapah9691,Tetep nonton pake hape Tecno  pova 5 yg pas beli mentok 2jt pas...wkwkk...,2024-03-16T10:07:16Z,0
@rasyidhoo,"mau tanya, budget nyampe 7-8, skarang lagi makai redmi 12c, daily hp buat sosmed, foto"" aesthetic, Spotify, sama gaming ringan kayak coc dan brawl stars, mending ambil sa55 ini atau ip 13 yak? walau nabung 1-3 juta lagi buat dapetin 13 (me as pekerja kantoran)",2024-03-16T10:07:13Z,0
@rofandika,"gas ip 13 ,  zenfone 10 juga lagi turun harga",2024-03-16T15:54:45Z,0
@yga6853,Untuk masalah frame rate game yg masih belum bisa kebuka lebih tinggi untuk kasus di hp lain apakah benar-benar terbuka setelah beberapa lama dan mendapat update? Saya belum pernah mengalami soalnya,2024-03-16T10:06:26Z,1
